Release;File;Size;LocTouched;LocAdded;MaxLocAdded;AvgLocAdded;Nauth;Nfix;Nr;ChgSetSize;Buggy
1;src/jvm/backtype/storm/hooks/info/EmitInfo.java;18;40;38;16;9.5;3;0;4;175;No
1;src/jvm/backtype/storm/hooks/info/SpoutEmitInfo.java;20;40;20;20;10;1;0;2;12;No
1;src/jvm/backtype/storm/hooks/info/BoltFailInfo.java;14;46;38;13;5.43;4;0;7;278;No
1;src/jvm/backtype/storm/hooks/info/SpoutAckInfo.java;12;42;34;11;4.86;4;0;7;278;No
1;src/jvm/backtype/storm/hooks/info/SpoutFailInfo.java;12;42;34;11;4.86;4;0;7;278;No
1;src/jvm/backtype/storm/clojure/RichShellSpout.java;34;102;102;34;34;3;0;3;173;No
1;src/jvm/backtype/storm/utils/ShellProcess.java;128;515;441;99;24.5;6;0;18;193;No
1;src/jvm/backtype/storm/task/GeneralTopologyContext.java;131;554;452;193;34.77;5;0;13;320;No
1;src/jvm/backtype/storm/scheduler/INimbus.java;16;109;64;23;3.2;3;0;20;100;No
1;src/jvm/backtype/storm/scheduler/INimbusScheduler.java;11;22;11;11;5.5;1;0;2;7;No
1;src/jvm/backtype/storm/scheduler/ISupervisor.java;16;46;37;11;6.17;1;0;6;16;No
1;src/jvm/backtype/storm/scheduler/SupervisorInfo.java;19;19;19;19;19;1;0;1;5;No
1;src/jvm/backtype/storm/scheduler/TopologyInfo.java;29;29;29;29;29;1;0;1;5;No
1;src/jvm/backtype/storm/scheduler/WorkerSlot.java;35;65;50;19;6.25;2;0;8;24;No
1;src/jvm/backtype/storm/scheduler/ISupervisorScheduler.java;10;10;10;10;10;1;0;1;2;No
1;src/jvm/backtype/storm/scheduler/SupervisorDetails.java;63;384;274;106;19.57;3;0;14;132;No
1;src/jvm/backtype/storm/scheduler/TopologyDetails.java;72;280;224;46;20.36;3;0;11;136;No
1;src/jvm/backtype/storm/testing/OpaqueMemoryTransactionalSpout.java;164;338;338;169;169;1;0;2;12;No
1;src/test/java/backtype/storm/contrib/jms/spout/JmsSpoutTest.java;63;97;89;41;22.25;2;0;4;9;No
1;src/test/java/backtype/storm/contrib/jms/spout/MockSpoutOutputCollector.java;33;45;41;19;10.25;3;0;4;13;No
1;src/main/java/backtype/storm/contrib/jms/spout/RecoveryTask.java;32;96;32;32;10.67;2;0;3;7;No
1;src/test/java/backtype/storm/contrib/jms/spout/MockJmsProvider.java;33;45;45;45;45;1;0;1;5;No
1;src/test/java/backtype/storm/contrib/jms/spout/MockTupleProducer.java;30;30;30;30;30;1;0;1;5;No
1;src/jvm/storm/kafka/KafkaSpout.java;165;1359;804;226;28.71;6;0;28;177;No
1;src/jvm/storm/kafka/SpoutConfig.java;19;84;59;19;8.43;3;0;7;77;No
1;src/jvm/backtype/storm/scheduler/Cluster.java;309;2001;1826;371;60.87;4;0;30;161;No
1;src/jvm/backtype/storm/scheduler/IScheduler.java;11;86;84;18;14;3;0;6;87;No
1;src/jvm/backtype/storm/scheduler/SchedulerAssignment.java;18;682;421;81;26.31;3;0;16;184;No
1;src/jvm/backtype/storm/scheduler/Topologies.java;40;175;167;39;18.56;4;0;9;101;No
1;src/jvm/backtype/storm/generated/ExecutorInfo.java;163;1260;1260;420;420;2;0;3;101;No
1;src/jvm/backtype/storm/generated/ExecutorSpecificStats.java;288;96;48;16;16;2;0;3;101;No
1;src/jvm/backtype/storm/generated/ExecutorStats.java;536;300;150;42;30;2;0;5;121;No
1;src/jvm/backtype/storm/generated/ExecutorSummary.java;289;498;258;86;86;2;0;3;101;No
1;src/jvm/backtype/storm/task/WorkerTopologyContext.java;75;383;349;89;34.9;3;0;10;160;No
1;src/jvm/backtype/storm/utils/DisruptorQueue.java;133;775;587;123;39.13;2;0;15;137;No
1;src/jvm/backtype/storm/utils/MutableObject.java;21;63;63;21;21;2;0;3;96;No
1;src/jvm/backtype/storm/utils/MutableInt.java;26;78;78;26;26;2;0;3;96;No
1;src/jvm/backtype/storm/tuple/TupleImpl.java;273;1603;1579;321;143.55;4;0;11;171;No
1;src/jvm/backtype/storm/utils/NonBlockingPairDisruptorQueue.java;43;94;47;47;23.5;1;0;2;5;No
1;src/jvm/backtype/storm/serialization/types/ArrayListSerializer.java;15;61;57;19;14.25;2;0;4;96;No
1;src/jvm/backtype/storm/serialization/types/HashMapSerializer.java;15;61;57;19;14.25;2;0;4;96;No
1;src/jvm/backtype/storm/serialization/types/HashSetSerializer.java;15;61;57;19;14.25;2;0;4;96;No
1;src/jvm/backtype/storm/spout/NoOpSpout.java;36;288;108;36;13.5;5;0;8;338;No
1;src/jvm/backtype/storm/utils/RotatingMap.java;96;321;320;106;80;2;0;4;93;No
1;src/jvm/backtype/storm/testing/AckFailMapTracker.java;35;105;105;35;35;2;0;3;90;No
1;src/jvm/backtype/storm/scheduler/ExecutorDetails.java;37;177;155;32;15.5;3;0;10;160;No
1;src/jvm/storm/kafka/HostPort.java;58;121;116;35;16.57;3;0;7;93;No
1;src/jvm/backtype/storm/scheduler/SchedulerAssignmentImpl.java;67;385;372;99;37.2;4;0;10;97;No
1;src/jvm/storm/kafka/TestTwitterTopology.java;45;90;45;45;22.5;1;0;2;1;No
1;src/jvm/backtype/storm/coordination/BatchSubtopologyBuilder.java;419;860;849;430;283;1;0;3;8;No
1;src/jvm/backtype/storm/testing/BatchNumberList.java;55;114;112;57;37.33;1;0;3;8;No
1;src/jvm/backtype/storm/testing/BatchProcessWord.java;22;44;44;22;22;1;0;2;8;No
1;src/jvm/backtype/storm/testing/BatchRepeatA.java;31;62;62;31;31;1;0;2;8;No
1;src/jvm/backtype/storm/testing/PrepareBatchBolt.java;35;70;70;35;35;1;0;2;8;No
1;src/jvm/storm/kafka/ZkKafkaPartitionConnections.java;100;224;112;91;22.4;2;0;5;21;No
1;src/jvm/storm/kafka/PartitionManager.java;232;904;786;223;27.1;6;0;29;155;No
1;src/jvm/storm/kafka/ZkCoordinator.java;98;594;454;147;22.7;6;0;20;148;No
1;src/jvm/storm/kafka/DynamicPartitionConnections.java;75;229;210;65;19.09;4;0;11;140;No
1;src/jvm/storm/kafka/GlobalPartitionId.java;39;161;112;35;16;3;0;7;105;No
1;src/jvm/storm/kafka/PartitionCoordinator.java;8;26;25;8;6.25;3;0;4;76;No
1;src/jvm/storm/kafka/StaticCoordinator.java;34;165;140;42;12.73;4;0;11;138;No
1;src/jvm/storm/kafka/StaticPartitionConnections.java;35;126;89;45;12.71;3;0;7;116;No
1;src/jvm/backtype/storm/utils/ZookeeperAuthInfo.java;31;31;31;31;31;1;0;1;2;No
1;src/jvm/backtype/storm/serialization/SerializableSerializer.java;44;46;45;44;22.5;1;0;2;6;No
1;src/jvm/backtype/storm/testing/MockedSources.java;33;88;87;43;21.75;2;0;4;10;No
1;src/jvm/backtype/storm/testing/TestJob.java;7;60;54;24;7.71;2;0;7;32;No
1;test/jvm/backtype/storm/TestingTest.java;307;1042;521;188;52.1;1;0;10;18;No
1;src/jvm/backtype/storm/testing/CompleteTopologyParam.java;35;100;100;50;25;2;0;4;13;No
1;src/jvm/backtype/storm/testing/MkClusterParam.java;28;142;111;42;18.5;2;0;6;14;No
1;src/jvm/backtype/storm/testing/Cluster.java;20;72;36;16;9;1;0;4;12;No
1;src/jvm/backtype/storm/testing/TrackedTopology.java;17;42;38;21;12.67;2;0;3;12;No
1;src/jvm/storm/starter/ManualDRPC.java;51;117;84;53;28;2;0;3;70;No
1;src/jvm/storm/kafka/KafkaSpoutState.java;29;58;29;29;14.5;1;0;2;9;No
1;src/jvm/storm/starter/TridentReach.java;145;145;145;145;145;1;0;1;1;No
1;src/jvm/storm/starter/TridentWordCount.java;80;80;80;80;80;1;0;1;1;No
1;src/jvm/storm/trident/JoinType.java;13;13;13;13;13;1;0;1;145;No
1;src/jvm/storm/trident/Stream.java;351;466;451;315;45.1;3;0;10;235;No
1;src/jvm/storm/trident/TridentState.java;23;29;26;23;6.5;2;0;4;211;No
1;src/jvm/storm/trident/TridentTopology.java;765;932;896;759;179.2;2;0;5;211;No
1;src/jvm/storm/trident/drpc/ReturnResultsReducer.java;94;95;95;95;95;1;0;1;145;No
1;src/jvm/storm/trident/fluent/ChainedAggregatorDeclarer.java;163;200;188;161;47;2;0;4;178;No
1;src/jvm/storm/trident/fluent/ChainedFullAggregatorDeclarer.java;15;15;15;15;15;1;0;1;145;No
1;src/jvm/storm/trident/fluent/ChainedPartitionAggregatorDeclarer.java;15;15;15;15;15;1;0;1;145;No
1;src/jvm/storm/trident/fluent/GlobalAggregationScheme.java;7;9;9;9;9;1;0;1;145;No
1;src/jvm/storm/trident/fluent/GroupedStream.java;157;165;165;153;41.25;2;0;4;211;No
1;src/jvm/storm/trident/fluent/IAggregatableStream.java;14;14;14;14;14;1;0;1;145;No
1;src/jvm/storm/trident/fluent/IChainedAggregatorDeclarer.java;7;7;7;7;7;1;0;1;145;No
1;src/jvm/storm/trident/fluent/UniqueIdGen.java;17;17;17;17;17;1;0;1;145;No
1;src/jvm/storm/trident/graph/GraphGrouper.java;106;106;106;106;106;1;0;1;145;No
1;src/jvm/storm/trident/graph/Group.java;70;70;70;70;70;1;0;1;145;No
1;src/jvm/storm/trident/operation/Aggregator.java;9;9;9;9;9;1;0;1;145;No
1;src/jvm/storm/trident/operation/Assembly.java;8;8;8;8;8;1;0;1;145;No
1;src/jvm/storm/trident/operation/BaseAggregator.java;6;6;6;6;6;1;0;1;145;No
1;src/jvm/storm/trident/operation/BaseFilter.java;6;6;6;6;6;1;0;1;145;No
1;src/jvm/storm/trident/operation/BaseFunction.java;6;6;6;6;6;1;0;1;145;No
1;src/jvm/storm/trident/operation/BaseOperation.java;15;15;15;15;15;1;0;1;145;No
1;src/jvm/storm/trident/operation/CombinerAggregator.java;10;12;12;12;12;1;0;1;145;No
1;src/jvm/storm/trident/operation/EachOperation.java;5;5;5;5;5;1;0;1;145;No
1;src/jvm/storm/trident/operation/Filter.java;8;8;8;8;8;1;0;1;145;No
1;src/jvm/storm/trident/operation/Function.java;7;7;7;7;7;1;0;1;145;No
1;src/jvm/storm/trident/operation/GroupedMultiReducer.java;14;16;15;14;7.5;1;0;2;147;No
1;src/jvm/storm/trident/operation/MultiReducer.java;14;14;14;14;14;1;0;1;145;No
1;src/jvm/storm/trident/operation/Operation.java;9;9;9;9;9;1;0;1;145;No
1;src/jvm/storm/trident/operation/ReducerAggregator.java;9;9;9;9;9;1;0;1;145;No
1;src/jvm/storm/trident/operation/TridentCollector.java;9;9;9;9;9;1;0;1;145;No
1;src/jvm/storm/trident/operation/TridentMultiReducerContext.java;19;19;19;19;19;1;0;1;145;No
1;src/jvm/storm/trident/operation/TridentOperationContext.java;48;96;88;32;11;2;0;8;217;No
1;src/jvm/storm/trident/operation/builtin/Count.java;24;24;24;24;24;1;0;1;145;No
1;src/jvm/storm/trident/operation/builtin/Debug.java;22;62;54;14;10.8;3;0;5;170;No
1;src/jvm/storm/trident/operation/builtin/Equals.java;21;21;21;21;21;1;0;1;145;No
1;src/jvm/storm/trident/operation/builtin/FilterNull.java;14;14;14;14;14;1;0;1;145;No
1;src/jvm/storm/trident/operation/builtin/FirstN.java;108;108;108;108;108;1;0;1;145;No
1;src/jvm/storm/trident/operation/builtin/MapGet.java;21;21;21;21;21;1;0;1;145;No
1;src/jvm/storm/trident/operation/builtin/SnapshotGet.java;27;27;27;27;27;1;0;1;145;No
1;src/jvm/storm/trident/operation/builtin/Sum.java;25;25;25;25;25;1;0;1;145;No
1;src/jvm/storm/trident/operation/impl/CaptureCollector.java;25;25;25;25;25;1;0;1;145;No
1;src/jvm/storm/trident/operation/impl/ChainedAggregatorImpl.java;93;96;96;96;96;1;0;1;145;No
1;src/jvm/storm/trident/operation/impl/ChainedResult.java;35;36;36;36;36;1;0;1;145;No
1;src/jvm/storm/trident/operation/impl/CombinerAggStateUpdater.java;39;39;39;39;39;1;0;1;145;No
1;src/jvm/storm/trident/operation/impl/CombinerAggregatorCombineImpl.java;44;44;44;44;44;1;0;1;145;No
1;src/jvm/storm/trident/operation/impl/CombinerAggregatorInitImpl.java;32;32;32;32;32;1;0;1;145;No
1;src/jvm/storm/trident/operation/impl/FilterExecutor.java;34;36;36;36;36;1;0;1;145;No
1;src/jvm/storm/trident/operation/impl/GlobalBatchToPartition.java;11;12;12;12;12;1;0;1;145;No
1;src/jvm/storm/trident/operation/impl/GroupCollector.java;31;31;31;31;31;1;0;1;145;No
1;src/jvm/storm/trident/operation/impl/GroupedAggregator.java;79;81;81;78;20.25;2;0;4;161;No
1;src/jvm/storm/trident/operation/impl/GroupedMultiReducerExecutor.java;78;82;80;77;40;1;0;2;147;No
1;src/jvm/storm/trident/operation/impl/IdentityMultiReducer.java;34;34;34;34;34;1;0;1;145;No
1;src/jvm/storm/trident/operation/impl/IndexHashBatchToPartition.java;12;12;12;12;12;1;0;1;145;No
1;src/jvm/storm/trident/operation/impl/JoinerMultiReducer.java;137;156;149;138;74.5;1;0;2;147;No
1;src/jvm/storm/trident/operation/impl/ReducerAggStateUpdater.java;36;36;36;36;36;1;0;1;145;No
1;src/jvm/storm/trident/operation/impl/ReducerAggregatorImpl.java;39;39;39;39;39;1;0;1;145;No
1;src/jvm/storm/trident/operation/impl/Result.java;10;10;10;10;10;1;0;1;145;No
1;src/jvm/storm/trident/operation/impl/SingleEmitAggregator.java;78;78;78;78;78;1;0;1;145;No
1;src/jvm/storm/trident/operation/impl/TrueFilter.java;23;23;23;23;23;1;0;1;145;No
1;src/jvm/storm/trident/partition/GlobalGrouping.java;28;28;28;28;28;1;0;1;145;No
1;src/jvm/storm/trident/partition/IdentityGrouping.java;44;44;44;44;44;1;0;1;145;No
1;src/jvm/storm/trident/partition/IndexHashGrouping.java;36;48;44;34;8.8;2;0;5;176;No
1;src/jvm/storm/trident/planner/BridgeReceiver.java;21;21;21;21;21;1;0;1;145;No
1;src/jvm/storm/trident/planner/Node.java;47;57;54;45;13.5;2;0;4;211;No
1;src/jvm/storm/trident/planner/NodeStateInfo.java;14;14;14;14;14;1;0;1;145;No
1;src/jvm/storm/trident/planner/PartitionNode.java;34;47;41;35;10.25;2;0;4;211;No
1;src/jvm/storm/trident/planner/ProcessorContext.java;12;12;12;12;12;1;0;1;145;No
1;src/jvm/storm/trident/planner/ProcessorNode.java;15;28;22;16;5.5;2;0;4;211;No
1;src/jvm/storm/trident/planner/SpoutNode.java;21;28;25;22;6.25;2;0;4;211;No
1;src/jvm/storm/trident/planner/SubtopologyBolt.java;192;215;210;197;35;2;0;6;200;No
1;src/jvm/storm/trident/planner/TridentProcessor.java;19;23;23;23;23;1;0;1;145;No
1;src/jvm/storm/trident/planner/TupleReceiver.java;9;10;10;10;10;1;0;1;145;No
1;src/jvm/storm/trident/planner/processor/AggregateProcessor.java;67;67;67;67;67;1;0;1;145;No
1;src/jvm/storm/trident/planner/processor/AppendCollector.java;45;45;45;45;45;1;0;1;145;No
1;src/jvm/storm/trident/planner/processor/EachProcessor.java;63;63;63;63;63;1;0;1;145;No
1;src/jvm/storm/trident/planner/processor/FreshCollector.java;42;42;42;42;42;1;0;1;145;No
1;src/jvm/storm/trident/planner/processor/MultiReducerProcessor.java;76;76;76;76;76;1;0;1;145;No
1;src/jvm/storm/trident/planner/processor/PartitionPersistProcessor.java;83;90;90;90;90;1;0;1;145;No
1;src/jvm/storm/trident/planner/processor/ProjectedProcessor.java;56;56;56;56;56;1;0;1;145;No
1;src/jvm/storm/trident/planner/processor/StateQueryProcessor.java;89;89;89;89;89;1;0;1;145;No
1;src/jvm/storm/trident/planner/processor/TridentContext.java;58;59;59;59;59;1;0;1;145;No
1;src/jvm/storm/trident/spout/BatchSpoutExecutor.java;75;81;78;75;19.5;1;0;4;214;No
1;src/jvm/storm/trident/spout/IBatchSpout.java;16;16;16;16;16;1;0;1;145;No
1;src/jvm/storm/trident/spout/ICommitterTridentSpout.java;14;14;14;14;14;1;0;1;145;No
1;src/jvm/storm/trident/spout/IOpaquePartitionedTridentSpout.java;30;99;81;36;16.2;1;0;5;217;No
1;src/jvm/storm/trident/spout/IPartitionedTridentSpout.java;37;140;110;50;22;1;0;5;217;No
1;src/jvm/storm/trident/spout/ITridentSpout.java;36;87;84;75;21;1;0;4;214;No
1;src/jvm/storm/trident/spout/OpaquePartitionedTridentSpoutExecutor.java;176;476;371;143;74.2;1;0;5;217;No
1;src/jvm/storm/trident/spout/PartitionedTridentSpoutExecutor.java;150;302;256;126;51.2;1;0;5;217;No
1;src/jvm/storm/trident/spout/RichSpoutBatchExecutor.java;180;303;243;119;24.3;2;0;10;250;No
1;src/jvm/storm/trident/spout/RichSpoutBatchTriggerer.java;159;214;199;154;33.17;3;0;6;244;No
1;src/jvm/storm/trident/spout/TridentSpoutCoordinator.java;77;154;110;83;15.71;2;0;7;271;No
1;src/jvm/storm/trident/spout/TridentSpoutExecutor.java;118;144;133;121;16.63;2;0;8;284;No
1;src/jvm/storm/trident/state/BaseQueryFunction.java;8;8;8;8;8;1;0;1;145;No
1;src/jvm/storm/trident/state/BaseStateUpdater.java;8;8;8;8;8;1;0;1;145;No
1;src/jvm/storm/trident/state/CombinerValueUpdater.java;19;19;19;19;19;1;0;1;145;No
1;src/jvm/storm/trident/state/JSONNonTransactionalSerializer.java;27;27;27;27;27;1;0;1;145;No
1;src/jvm/storm/trident/state/JSONOpaqueSerializer.java;35;35;35;35;35;1;0;1;145;No
1;src/jvm/storm/trident/state/JSONTransactionalSerializer.java;33;33;33;33;33;1;0;1;145;No
1;src/jvm/storm/trident/state/OpaqueValue.java;54;66;60;54;15;2;0;4;176;No
1;src/jvm/storm/trident/state/QueryFunction.java;11;11;11;11;11;1;0;1;145;No
1;src/jvm/storm/trident/state/ReadOnlyState.java;14;14;14;14;14;1;0;1;145;No
1;src/jvm/storm/trident/state/ReducerValueUpdater.java;24;36;30;24;7.5;3;0;4;152;No
1;src/jvm/storm/trident/state/Serializer.java;9;15;12;9;3;2;0;4;176;No
1;src/jvm/storm/trident/state/State.java;5;22;22;22;22;1;0;1;145;No
1;src/jvm/storm/trident/state/StateFactory.java;9;17;14;8;3.5;2;0;4;175;No
1;src/jvm/storm/trident/state/StateSpec.java;13;13;13;13;13;1;0;1;145;No
1;src/jvm/storm/trident/state/StateType.java;8;8;8;8;8;1;0;1;145;No
1;src/jvm/storm/trident/state/StateUpdater.java;11;16;16;16;16;1;0;1;145;No
1;src/jvm/storm/trident/state/TransactionalValue.java;27;27;27;27;27;1;0;1;145;No
1;src/jvm/storm/trident/state/ValueUpdater.java;6;6;6;6;6;1;0;1;145;No
1;src/jvm/storm/trident/state/map/CachedBatchReadsMap.java;62;273;165;65;20.63;4;0;8;190;No
1;src/jvm/storm/trident/state/map/CachedMap.java;57;176;119;62;29.75;2;0;4;175;No
1;src/jvm/storm/trident/state/map/IBackingMap.java;9;9;9;9;9;1;0;1;145;No
1;src/jvm/storm/trident/state/map/MapCombinerAggStateUpdater.java;66;66;66;66;66;1;0;1;145;No
1;src/jvm/storm/trident/state/map/MapReducerAggStateUpdater.java;75;75;75;75;75;1;0;1;145;No
1;src/jvm/storm/trident/state/map/MapState.java;9;9;9;9;9;1;0;1;145;No
1;src/jvm/storm/trident/state/map/NonTransactionalMap.java;50;92;71;50;14.2;2;0;5;177;No
1;src/jvm/storm/trident/state/map/OpaqueMap.java;103;359;240;94;26.67;4;0;9;194;No
1;src/jvm/storm/trident/state/map/ReadOnlyMapState.java;8;9;9;9;9;1;0;1;145;No
1;src/jvm/storm/trident/state/map/SnapshottableMap.java;59;87;73;59;10.43;3;0;7;215;No
1;src/jvm/storm/trident/state/map/TransactionalMap.java;92;342;231;78;25.67;4;0;9;194;No
1;src/jvm/storm/trident/state/snapshot/ReadOnlySnapshottable.java;7;7;7;7;7;1;0;1;145;No
1;src/jvm/storm/trident/state/snapshot/Snapshottable.java;9;10;10;10;10;1;0;1;145;No
1;src/jvm/storm/trident/testing/FeederBatchSpout.java;168;194;188;161;26.86;2;0;7;248;No
1;src/jvm/storm/trident/testing/FixedBatchSpout.java;67;68;68;68;68;1;0;1;145;No
1;src/jvm/storm/trident/testing/LRUMemoryMapState.java;137;909;660;112;38.82;4;0;17;281;No
1;src/jvm/storm/trident/testing/MemoryMapState.java;134;938;673;111;51.77;3;0;13;252;No
1;src/jvm/storm/trident/testing/Split.java;19;29;26;17;6.5;2;0;4;178;No
1;src/jvm/storm/trident/topology/BatchInfo.java;16;44;34;14;5.67;3;0;6;244;No
1;src/jvm/storm/trident/topology/ITridentBatchBolt.java;15;15;15;15;15;1;0;1;145;No
1;src/jvm/storm/trident/topology/MasterBatchCoordinator.java;256;546;504;217;38.77;3;0;13;346;No
1;src/jvm/storm/trident/topology/TransactionAttempt.java;48;113;93;43;13.29;3;0;7;245;No
1;src/jvm/storm/trident/topology/TridentBoltExecutor.java;387;570;531;373;59;3;0;9;258;No
1;src/jvm/storm/trident/topology/TridentTopologyBuilder.java;699;751;731;702;121.83;3;0;6;186;No
1;src/jvm/storm/trident/topology/state/RotatingTransactionalState.java;125;173;166;110;23.71;2;0;7;216;No
1;src/jvm/storm/trident/topology/state/TransactionalState.java;118;118;118;118;118;1;0;1;145;No
1;src/jvm/storm/trident/tuple/ComboList.java;75;115;107;63;17.83;2;0;6;161;No
1;src/jvm/storm/trident/tuple/ConsList.java;27;27;27;27;27;1;0;1;145;No
1;src/jvm/storm/trident/tuple/TridentTuple.java;55;55;55;55;55;1;0;1;145;No
1;src/jvm/storm/trident/tuple/TridentTupleView.java;309;317;314;311;78.5;2;0;4;177;No
1;src/jvm/storm/trident/tuple/ValuePointer.java;44;44;44;44;44;1;0;1;145;No
1;src/jvm/storm/trident/util/ErrorEdgeFactory.java;11;11;11;11;11;1;0;1;145;No
1;src/jvm/storm/trident/util/IndexedEdge.java;33;33;33;33;33;1;0;1;145;No
1;src/jvm/storm/trident/util/LRUMap.java;18;18;18;18;18;1;0;1;145;No
1;src/jvm/storm/trident/util/TridentUtils.java;112;115;115;115;115;1;0;1;145;No
1;src/jvm/storm/kafka/ZkState.java;97;403;393;96;49.13;4;0;8;90;No
1;src/jvm/storm/starter/trident/TridentReach.java;139;337;166;94;27.67;3;0;6;71;No
1;src/jvm/storm/starter/trident/TridentWordCount.java;68;102;45;43;11.25;2;0;4;71;No
1;src/jvm/storm/trident/testing/StringLength.java;15;45;45;15;15;2;0;3;32;No
1;src/jvm/storm/trident/testing/CountAsAggregator.java;30;90;90;30;30;2;0;3;33;No
1;src/jvm/storm/trident/operation/BaseMultiReducer.java;16;48;48;16;16;2;0;3;31;No
1;src/jvm/storm/trident/testing/FeederCommitterBatchSpout.java;79;237;237;79;79;2;0;3;34;No
1;src/jvm/storm/trident/testing/IFeeder.java;6;18;18;6;6;2;0;3;34;No
1;src/jvm/storm/trident/testing/TuplifyArgs.java;20;60;60;20;20;2;0;3;34;No
1;src/jvm/storm/trident/testing/TrueFilter.java;13;26;26;13;13;1;0;2;25;No
1;src/jvm/backtype/storm/serialization/IKryoDecorator.java;6;12;12;6;6;2;0;2;6;No
1;src/jvm/backtype/storm/testing/TestKryoDecorator.java;14;28;28;14;14;2;0;2;6;No
1;src/jvm/storm/trident/operation/builtin/Negate.java;31;31;31;31;31;1;0;1;0;No
1;src/jvm/backtype/storm/spout/ISchemableSpout.java;7;7;7;7;7;1;0;1;0;No
1;src/jvm/backtype/storm/spout/ISpoutWaitStrategy.java;8;17;17;17;17;1;0;1;4;No
1;src/jvm/backtype/storm/spout/NothingEmptyEmitStrategy.java;14;14;14;14;14;1;0;1;4;No
1;src/jvm/backtype/storm/spout/SleepSpoutWaitStrategy.java;24;24;24;24;24;1;0;1;4;No
1;src/jvm/backtype/storm/utils/MutableLong.java;26;26;26;26;26;1;0;1;4;No
1;src/jvm/backtype/storm/state/ITupleCollection.java;5;20;19;9;6.33;2;0;3;7;No
1;src/jvm/storm/trident/operation/builtin/TupleCollectionGet.java;29;164;155;31;22.14;3;0;7;74;No
1;src/jvm/backtype/storm/generated/SubmitOptions.java;268;1360;1360;340;340;3;0;4;65;No
1;src/jvm/backtype/storm/generated/TopologyInitialStatus.java;32;176;176;44;44;3;0;4;65;No
1;src/jvm/backtype/storm/serialization/DefaultKryoFactory.java;47;188;188;47;47;2;0;4;71;No
1;src/jvm/backtype/storm/serialization/IKryoFactory.java;11;92;92;23;23;2;0;4;71;No
1;src/jvm/backtype/storm/nimbus/DefaultTopologyValidator.java;11;44;44;11;11;2;0;4;69;No
1;src/jvm/backtype/storm/nimbus/ITopologyValidator.java;10;40;40;10;10;2;0;4;69;No
1;src/jvm/backtype/storm/utils/WindowedTimeThrottler.java;33;136;136;34;34;2;0;4;69;No
1;src/jvm/storm/trident/spout/IBatchID.java;7;35;35;7;7;3;0;5;99;No
